Status,Seq,URL,SKU,Product Code,IsBundle,User-pc count,SKU Type,Page to Land,Site Code,Site Language,Sku Language,Country Code,Language Code,Currency Code,Price,,,org,Channel,Promotion (Flex),Segment,Keyword Category,Email Program,Affiliate Sub Channel,Period (Time),Is Upgrade,PL Code,tppc,Batch Name,sku lang priority,Valid From,Valid To,Phased Out,Source,Vendor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011040275,http://buy.norton.com/partneroffer?ctry=FR&lang=FR&selSKU=13561757&tppc=54c25948177af520f6f20be466d44731&ptype=cart,13561757,EIS_Vx_0MO_PC,N,1-1,Service,cart,FR_SITE,French,FR,FR,fr,EUR,29.99,,,NORTONLIVE,PC_CHECKUP,40PCT,40,,,,,N,ECOM_MKT_PAID_SEARCH_40_PCTOFF_ALL_ALL_ALL_ALL_ALL,54c25948177af520f6f20be466d44731,,Added 4/11,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011030426,http://buy.norton.com/partneroffer?ctry=FR&lang=FR&selSKU=13561757&tppc=c000d8676bb9755504dc50240d2cbb7c&ptype=cart,13561757,EIS_Vx_0MO_PC,N,1-1,Service,cart,FR_SITE,French,FR,FR,fr,EUR,27.99,,,NORTONLIVE,PC_CHECKUP,30PCT,30,,,,,N,ECOM_MKT_PAID_SEARCH_30PCT_OFF_ALL_ALL_ALL_ALL_ALL,c000d8676bb9755504dc50240d2cbb7c,,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011030427,http://buy.norton.com/partneroffer?ctry=FR&lang=FR&selSKU=13561757&tppc=1d92fefc16d046ca2a46858fa2e43a26&ptype=cart,13561757,EIS_Vx_0MO_PC,N,1-1,Service,cart,FR_SITE,French,FR,FR,fr,EUR,19.99,,,NORTONLIVE,PC_CHECKUP,50PCT,50,,,,,N,ECOM_MKT_AFFILIATES_MASTER_50PCT_ALL_ALL_ALL_ALL_ALL,1d92fefc16d046ca2a46858fa2e43a26,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,13409,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=1a7d54e6e21b3eec62a9b6a2f2d6eb25&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,19.99,,,ECOM_MKT,NORTONCOM,MASTERCOPY,0,,,,,N,ECOM_MKT_NORTONCOM_MASTERCOPY_ALL_ALL_ALL_ALL_ALL,1a7d54e6e21b3eec62a9b6a2f2d6eb25,4/4/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,11009,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=bd695ba4630f67b79bd7500256d5e6ed&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,17.99,,,ECOM_MKT,AFFILIATES,MASTER_10PCT,10,,,,,N,ECOM_MKT_AFFILIATES_MASTER_10PCT_ALL_ALL_ALL_ALL_ALL,bd695ba4630f67b79bd7500256d5e6ed, ,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,11809,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=9e2209ee4e82c4234f2d25a34b7192c1&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,16.99,,,ECOM_MKT,AFFILIATES,MASTER_15PCT,15,,,,,N,ECOM_MKT_AFFILIATES_MASTER_15PCT_ALL_ALL_ALL_ALL_ALL,9e2209ee4e82c4234f2d25a34b7192c1, ,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,12609,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=26d0aa163ad4796e52994946ed48017f&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,15.99,,,ECOM_MKT,AFFILIATES,MASTER_20PCT,20,,,,,N,ECOM_MKT_AFFILIATES_MASTER_20PCT_ALL_ALL_ALL_ALL_ALL,26d0aa163ad4796e52994946ed48017f, ,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011030428,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=7b990de271a6eb548d4e204edffed44c&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,14.99,,,NORTONLIVE,PC_CHECKUP,25PCT,25,,,,,N,ECOM_MKT_PAID_SEARCH_25PCT_OFF_ALL_ALL_ALL_ALL_ALL,7b990de271a6eb548d4e204edffed44c, ,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011030429,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=c000d8676bb9755504dc50240d2cbb7c&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,13.99,,,NORTONLIVE,PC_CHECKUP,30PCT,30,,,,,N,ECOM_MKT_PAID_SEARCH_30PCT_OFF_ALL_ALL_ALL_ALL_ALL,c000d8676bb9755504dc50240d2cbb7c, ,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011040277,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=54c25948177af520f6f20be466d44731&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,11.99,,,NORTONLIVE,PC_CHECKUP,40PCT,40,,,,,N,ECOM_MKT_PAID_SEARCH_40_PCTOFF_ALL_ALL_ALL_ALL_ALL,54c25948177af520f6f20be466d44731,,Added 4/11,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011030430,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=13561751&tppc=1d92fefc16d046ca2a46858fa2e43a26&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,GB,en,GBP,9.99,,,NORTONLIVE,PC_CHECKUP,50PCT,50,,,,,N,ECOM_MKT_AFFILIATES_MASTER_50PCT_ALL_ALL_ALL_ALL_ALL,1d92fefc16d046ca2a46858fa2e43a26,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,13408,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=13561751&tppc=1a7d54e6e21b3eec62a9b6a2f2d6eb25&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,IE,en,EUR,29.99,,,ECOM_MKT,NORTONCOM,MASTERCOPY,0,,,,,N,ECOM_MKT_NORTONCOM_MASTERCOPY_ALL_ALL_ALL_ALL_ALL,1a7d54e6e21b3eec62a9b6a2f2d6eb25,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,11008,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=13561751&tppc=bd695ba4630f67b79bd7500256d5e6ed&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,IE,en,EUR,26.99,,,ECOM_MKT,AFFILIATES,MASTER_10PCT,10,,,,,N,ECOM_MKT_AFFILIATES_MASTER_10PCT_ALL_ALL_ALL_ALL_ALL,bd695ba4630f67b79bd7500256d5e6ed,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,11808,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=13561751&tppc=9e2209ee4e82c4234f2d25a34b7192c1&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,IE,en,EUR,25.49,,,ECOM_MKT,AFFILIATES,MASTER_15PCT,15,,,,,N,ECOM_MKT_AFFILIATES_MASTER_15PCT_ALL_ALL_ALL_ALL_ALL,9e2209ee4e82c4234f2d25a34b7192c1,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,12608,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=13561751&tppc=26d0aa163ad4796e52994946ed48017f&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,IE,en,EUR,23.99,,,ECOM_MKT,AFFILIATES,MASTER_20PCT,20,,,,,N,ECOM_MKT_AFFILIATES_MASTER_20PCT_ALL_ALL_ALL_ALL_ALL,26d0aa163ad4796e52994946ed48017f,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011030431,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=13561751&tppc=7b990de271a6eb548d4e204edffed44c&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,IE,en,EUR,22.49,,,NORTONLIVE,PC_CHECKUP,25PCT,25,,,,,N,ECOM_MKT_PAID_SEARCH_25PCT_OFF_ALL_ALL_ALL_ALL_ALL,7b990de271a6eb548d4e204edffed44c,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2011030432,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=13561751&tppc=c000d8676bb9755504dc50240d2cbb7c&ptype=cart,13561751,EIS_Vx_0MO_PC,N,1-1,Service,cart,GB_SITE,English,IN,IE,en,EUR,20.99,,,NORTONLIVE,PC_CHECKUP,30PCT,30,,,,,N,ECOM_MKT_PAID_SEARCH_30PCT_OFF_ALL_ALL_ALL_ALL_ALL,c000d8676bb9755504dc50240d2cbb7c,4/5/2011,,,,,,Symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
