Status,Seq,URL,SKU,Product Code,IsBundle,User-pc count,SKU Type,Page to Land,Site Code,Site Language,Sku Language,Country Code,Language Code,Currency Code,Price,,,org,Channel,Promotion (Flex),Segment,Keyword Category,Email Program,Affiliate Sub Channel,Period (Time),Is Upgrade,PL Code,tppc,Batch Name,sku lang priority,Valid From,Valid To,Phased Out,Source,Vendor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132085,http://buy.norton.com/partneroffer?ctry=FR&lang=fr&selSKU=21242835&tppc=92368756-E4AE-07D7-0F46-4D6DD2BFA54C&ptype=cart,21242835,NAV_2013_12MO_PC,N,1-3,Product,cart,FR_SITE,French,FR,FR,fr,EUR,34.99,,,,,,,,,,,,ECOM_MKT_13PCTOFF,92368756-E4AE-07D7-0F46-4D6DD2BFA54C,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132085,http://buy.norton.com/partneroffer?ctry=LU&lang=fr&selSKU=21242835&tppc=92368756-E4AE-07D7-0F46-4D6DD2BFA54C&ptype=cart,21242835,NAV_2013_12MO_PC,N,1-3,Product,cart,FR_SITE,French,FR,LU,fr,EUR,34.99,,,,,,,,,,,,ECOM_MKT_13PCTOFF,92368756-E4AE-07D7-0F46-4D6DD2BFA54C,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132087,http://buy.norton.com/partneroffer?ctry=IT&lang=it&selSKU=21242841&tppc=92368756-E4AE-07D7-0F46-4D6DD2BFA54C&ptype=cart,21242841,NAV_2013_12MO_PC,N,1-3,Product,cart,IT_SITE,Italian,IT,IT,it,EUR,34.99,,,,,,,,,,,,ECOM_MKT_13PCTOFF,92368756-E4AE-07D7-0F46-4D6DD2BFA54C,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132088,http://buy.norton.com/partneroffer?ctry=ES&lang=es&selSKU=21242848&tppc=0EECDDE1-300E-1BEE-F0E6-C731F257DB35&ptype=cart,21242848,NAV_2013_12MO_PC,N,1-3,Product,cart,IB_SITE,Spanish,ES,ES,es,EUR,39.99,,,,,,,,,,,,ECOM_MKT_11PCTOFF,0EECDDE1-300E-1BEE-F0E6-C731F257DB35,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132089,http://buy.norton.com/partneroffer?ctry=AT&lang=de&selSKU=21242847&tppc=A10161AE-8A7A-5D84-BA32-CD15716AE16E&ptype=cart,21242847,NAV_2013_12MO_PC,N,1-3,Product,cart,DE_SITE,German,GE,AT,de,EUR,29.99,,,,,,,,,,,,ECOM_MKT_25PCTOFF,A10161AE-8A7A-5D84-BA32-CD15716AE16E,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132089,http://buy.norton.com/partneroffer?ctry=DE&lang=de&selSKU=21242847&tppc=A10161AE-8A7A-5D84-BA32-CD15716AE16E&ptype=cart,21242847,NAV_2013_12MO_PC,N,1-3,Product,cart,DE_SITE,German,GE,DE,de,EUR,29.99,,,,,,,,,,,,ECOM_MKT_25PCTOFF,A10161AE-8A7A-5D84-BA32-CD15716AE16E,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132092,http://buy.norton.com/partneroffer?ctry=BR&lang=pt&selSKU=21242871&tppc=DA0AC5CC-0DCA-FE63-0FE1-51286C452D04&ptype=cart,21242871,NAV_2013_12MO_PC,N,1-1,Product,cart,LATAM_SITE,Portuguese ,BR,BR,pt,BRL,64,,,,,,,,,,,,ECOM_MKT_19PCTOFF,DA0AC5CC-0DCA-FE63-0FE1-51286C452D04,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132094,http://buy.norton.com/partneroffer?ctry=GB&lang=en&selSKU=21242833&tppc=6C7B52C9-42B2-CB6B-B0B6-ED3A0787DF78&ptype=cart,21242833,NAV_2013_12MO_PC,N,1-3,Product,cart,GB_SITE,English,IN,GB,en,GBP,24.99,,,,,,,,,,,,ECOM_MKT_38PCTOFF,6C7B52C9-42B2-CB6B-B0B6-ED3A0787DF78,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132095,http://buy.norton.com/partneroffer?ctry=US&lang=en&selSKU=21242844&tppc=D55BA507-1874-2230-AA46-E5AE7F3683B9&ptype=cart,21242844,NAV_2013_12MO_PC,N,1-1,Product,cart,US_SITE,English,EN,US,en,USD,39.99,,,,,,,,,,,,ECOM_MKT_20PCTOFF,D55BA507-1874-2230-AA46-E5AE7F3683B9,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133235,http://buy.norton.com/partneroffer?ctry=US&lang=EN&selSKU=21242933&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242933,N360_2013_12MO_PC,N,1-3,Product,cart,US_SITE,English,EN,US,en,USD,44.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133236,http://buy.norton.com/partneroffer?ctry=US&lang=EN&selSKU=21242933&tppc=16EE1066-0F9C-09DC-E1E0-F80B807BA824&ptype=cart,21242933,N360_2013_12MO_PC,N,1-3,Product,cart,US_SITE,English,EN,US,en,USD,49.99,,,,,,,,,,,,ECOM_MKT_44PCTOFF,16EE1066-0F9C-09DC-E1E0-F80B807BA824,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133237,http://buy.norton.com/partneroffer?ctry=CA&lang=EN&selSKU=21242933&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242933,N360_2013_12MO_PC,N,1-3,Product,cart,CA_SITE,English,EN,CA,en,CAD,44.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133238,http://buy.norton.com/partneroffer?ctry=CA&lang=EN&selSKU=21242933&tppc=16EE1066-0F9C-09DC-E1E0-F80B807BA824&ptype=cart,21242933,N360_2013_12MO_PC,N,1-3,Product,cart,CA_SITE,English,EN,CA,en,CAD,49.99,,,,,,,,,,,,ECOM_MKT_44PCTOFF,16EE1066-0F9C-09DC-E1E0-F80B807BA824,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133239,http://buy.norton.com/partneroffer?ctry=BE&lang=NL&selSKU=21242893&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242893,N360_2013_12MO_PC,N,1-3,Product,cart,NL_SITE,Dutch,NL,BE,nl,EUR,39.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133239,http://buy.norton.com/partneroffer?ctry=NL&lang=NL&selSKU=21242893&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242893,N360_2013_12MO_PC,N,1-3,Product,cart,NL_SITE,Dutch,NL,NL,nl,EUR,39.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133241,http://buy.norton.com/partneroffer?ctry=FR&lang=FR&selSKU=21242984&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242984,N360_2013_12MO_PC,N,1-3,Product,cart,FR_SITE,French,FR,FR,fr,EUR,39.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133241,http://buy.norton.com/partneroffer?ctry=LU&lang=FR&selSKU=21242984&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242984,N360_2013_12MO_PC,N,1-3,Product,cart,FR_SITE,French,FR,LU,fr,EUR,39.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133243,http://buy.norton.com/partneroffer?ctry=IT&lang=IT&selSKU=21242985&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242985,N360_2013_12MO_PC,N,1-3,Product,cart,IT_SITE,Italian,IT,IT,it,EUR,39.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133244,http://buy.norton.com/partneroffer?ctry=ES&lang=ES&selSKU=21242891&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242891,N360_2013_12MO_PC,N,1-3,Product,cart,IB_SITE,Spanish,ES,ES,es,EUR,44.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133245,http://buy.norton.com/partneroffer?ctry=AT&lang=DE&selSKU=21243011&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21243011,N360_2013_12MO_PC,N,1-3,Product,cart,DE_SITE,German,GE,AT,de,EUR,34.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133245,http://buy.norton.com/partneroffer?ctry=DE&lang=DE&selSKU=21243011&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21243011,N360_2013_12MO_PC,N,1-3,Product,cart,DE_SITE,German,GE,DE,de,EUR,34.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133249,http://buy.norton.com/partneroffer?ctry=BR&lang=PT&selSKU=21242892&tppc=16EE1066-0F9C-09DC-E1E0-F80B807BA824&ptype=cart,21242892,N360_2013_12MO_PC,N,1-3,Product,cart,LATAM_SITE,Portuguese ,BR,BR,pt,BRL,84,,,,,,,,,,,,ECOM_MKT_44PCTOFF,16EE1066-0F9C-09DC-E1E0-F80B807BA824,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133250,http://buy.norton.com/partneroffer?ctry=GR&lang=EN&selSKU=21242934&tppc=48C7F49B-BA68-30CF-33E9-CD0F882DC804&ptype=cart,21242934,N360_2013_12MO_PC,N,1-3,Product,cart,EUROPE_SITE,English,IN,GR,en,EUR,44.99,,,,,,,,,,,,ECOM_MKT_31PCTOFF,48C7F49B-BA68-30CF-33E9-CD0F882DC804,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133251,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=21242934&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242934,N360_2013_12MO_PC,N,1-3,Product,cart,GB_SITE,English,IN,GB,en,GBP,29.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20133252,http://buy.norton.com/partneroffer?ctry=AU&lang=EN&selSKU=21242983&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242983,N360_2013_12MO_PC,N,1-3,Product,cart,AU_SITE,English,AP,AU,en,AUD,64.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132096,http:/buy.norton.com/partneroffer?ctry=CA&lang=en&selSKU=21242844&tppc=3D438588-29F0-F292-15AD-717EB6244039&ptype=cart,21242844,NAV_2013_12MO_PC,N,1-1,Product,cart,CA_SITE,English,EN,CA,en,CAD,39.99,,,,,,,,,,,,ECOM_MKT_27PCTOFF,3D438588-29F0-F292-15AD-717EB6244039,01-Jun-12,Current,,,,,_PC DRIVERS HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2012100107,http://buy.norton.com/partneroffer?ctry=US&lang=EN&selSKU=21228500&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21228500,NOBU-25GB_V2.0_12MO_CC,N,1-1,Product,cart,US_SITE,English,EN,US,en,USD,24.99,NOBU-25GB_V2.0_12MO_CC1-1cartUS_SITEEnglishUSD24.99_PC DRIVERS HQ,NOBU-25GB_V2.0_12MO_CC1-1cartUS_SITEEnglishUSD24.99_PC DRIVERS HQ,EMKTG,Partner/LOEM,50%,ALL,ALL,ALL,ALL,ALL,N,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,SPARK-7830,1,,,,NOBU-25GB_V2.0_12MO_CC1-1cartUS_SITEEnglishUSD24.99_PC DRIVERS HQ,_PC DRIVERS HQ,The SKU you have entered is vendor specific SKU.  Please contact the Vendor Representative for the correct URL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2013010146,http://buy.norton.com/partneroffer?ctry=NZ&lang=EN&selSKU=21242983&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242983,N360_2013_12MO_PC,N,1-3,Product,cart,NZ_SITE,English,AP,NZ,en,NZD,64.99,N360_2013_12MO_PC1-3cartNZ_SITEEnglishNZD64.99_PC DRIVERS HQ,N360_2013_12MO_PC1-3cartNZ_SITEEnglishNZD64.99,EMKTG,Partner/LOEM,50%,ALL,ALL,ALL,ALL,ALL,N,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,SPARK-15070,1,,,,N360_2013_12MO_PC1-3cartNZ_SITEEnglishNZD64.99,_PC DRIVERS HQ,http://buy.norton.com/partneroffer?ctry=NZ&lang=EN&selSKU=21242983&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2013010147,http://buy.norton.com/partneroffer?ctry=NZ&lang=EN&selSKU=21242913&tppc=6C7B52C9-42B2-CB6B-B0B6-ED3A0787DF78&ptype=cart,21242913,NIS_2013_12MO_PC,N,1-3,Product,cart,NZ_SITE,English,AP,NZ,en,NZD,61.99,NIS_2013_12MO_PC1-3cartNZ_SITEEnglishNZD61.99_PC DRIVERS HQ,NIS_2013_12MO_PC1-3cartNZ_SITEEnglishNZD61.99,EMKTG,Partner/LOEM,35%,ALL,ALL,ALL,ALL,ALL,N,ECOM_MKT_38PCTOFF,6C7B52C9-42B2-CB6B-B0B6-ED3A0787DF78,SPARK-15070,1,,,,NIS_2013_12MO_PC1-3cartNZ_SITEEnglishNZD61.99,_PC DRIVERS HQ,http://buy.norton.com/partneroffer?ctry=NZ&lang=EN&selSKU=21242913&tppc=6C7B52C9-42B2-CB6B-B0B6-ED3A0787DF78&ptype=cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
