Status,Seq,URL,SKU,Product Code,IsBundle,User-pc count,SKU Type,Page to Land,Site Code,Site Language,Sku Language,Country Code,Language Code,Currency Code,Price,,,org,Channel,Promotion (Flex),Segment,Keyword Category,Email Program,Affiliate Sub Channel,Period (Time),Is Upgrade,PL Code,tppc,Batch Name,sku lang priority,Valid From,Valid To,Phased Out,Source,Vendor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20131862,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=21242838&tppc=9a05e4dc0aaef88c2f06c918aada99d9&ptype=cart,21242838,NAV_2013_12MO_PC,N,1-3,Product,cart,GB_SITE,English,IN,IE,en,EUR,MSRP Pricing,,,,,,,,,,,,Master_Cons_PL,9a05e4dc0aaef88c2f06c918aada99d511,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20131861,http://buy.norton.com/partneroffer?ctry=GB&lang=en&selSKU=21242838&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242838,NAV_2013_12MO_PC,N,1-3,Product,cart,GB_SITE,English,IN,GB,en,GBP,19.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132054,http://buy.norton.com/partneroffer?ctry=US&lang=EN&selSKU=21242879&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242879,N360_2013_12MO_PC,N,1-3,Product,cart,US_SITE,English,EN,US,en,USD,44.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132017,http://buy.norton.com/partneroffer?ctry=CA&lang=EN&selSKU=21242879&tppc=456DB794-848D-A029-FD10-CEAD5FC7FFEE&ptype=cart,21242879,N360_2013_12MO_PC,N,1-3,Product,cart,CA_SITE,English,EN,CA,en,CAD,34.99,,,,,,,,,,,,ECOM_MKT_61PCTOFF,456DB794-848D-A029-FD10-CEAD5FC7FFEE,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132010,http://buy.norton.com/partneroffer?ctry=AU&lang=EN&selSKU=21242881&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242881,N360_2013_12MO_PC,N,1-3,Product,cart,AU_SITE,English,AP,AU,en,AUD,64.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132045,http://buy.norton.com/partneroffer?ctry=NZ&lang=EN&selSKU=21242881&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242881,N360_2013_12MO_PC,N,1-3,Product,cart,NZ_SITE,English,AP,NZ,en,NZD,64.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132031,http://buy.norton.com/partneroffer?ctry=IE&lang=EN&selSKU=21242880&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242880,N360_2013_12MO_PC,N,1-3,Product,cart,GB_SITE,English,IN,IE,en,EUR,44.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,20132024,http://buy.norton.com/partneroffer?ctry=GB&lang=EN&selSKU=21242880&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21242880,N360_2013_12MO_PC,N,1-3,Product,cart,GB_SITE,English,IN,GB,en,GBP,29.99,,,,,,,,,,,,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,01-Jun-12,Current,,,,,_MINDSPARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2012110234,http://buy.norton.com/partneroffer?ctry=FR&lang=FR&selSKU=21280109&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21280109,N360_2013_12MO_PC,N,1-3,Product,cart,FR_SITE,French,FR,FR,fr,EUR,39.99,N360_2013_12MO_PC1-3cartFR_SITEFrenchEUR39.99_MINDSPARK,N360_2013_12MO_PC1-3cartFR_SITEFrenchEUR39.99,EMKTG,Partner/LOEM,50%,ALL,ALL,ALL,ALL,ALL,N,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,SPARK-10516,1,,,,N360_2013_12MO_PC1-3cartFR_SITEFrenchEUR39.99,_MINDSPARK,http://buy.norton.com/partneroffer?ctry=FR&lang=FR&selSKU=21280109&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live,2012110234,http://buy.norton.com/partneroffer?ctry=LU&lang=FR&selSKU=21280109&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,21280109,N360_2013_12MO_PC,N,1-3,Product,cart,FR_SITE,French,FR,LU,fr,EUR,39.99,N360_2013_12MO_PC1-3cartFR_SITEFrenchEUR39.99_MINDSPARK,N360_2013_12MO_PC1-3cartFR_SITEFrenchEUR39.99,EMKTG,Partner/LOEM,50%,ALL,ALL,ALL,ALL,ALL,N,ECOM_MKT_50PCTOFF,6E4B2B64-D72B-31F7-B75C-8D4591DD2B25,SPARK-10516,1,,,,N360_2013_12MO_PC1-3cartFR_SITEFrenchEUR39.99,_MINDSPARK,http://buy.norton.com/partneroffer?ctry=LU&lang=FR&selSKU=21280109&tppc=6E4B2B64-D72B-31F7-B75C-8D4591DD2B25&ptype=cart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
